effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
891,100,Vansteenkiste et al. (2014),0.060967381023937416,4.997468639252967,20,0.4473268443969633,0.200101305718145,-0.8157771233120633,0.9377118853599381,10,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2014,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
892,101,Vänttinen et al. (2010),-0.1821046329091329,24.091868506182255,100,0.2037345845059601,0.0415077809238162,-0.5814170809460467,0.21720781512778095,41,59,Basic cognitive functions,General,General,Basic cognitive functions general,Adolescence,Cross-sectional,2010,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
893,101,Vänttinen et al. (2010),-0.040733931045464,24.185071032536694,100,0.20334163739689326,0.04134782149924962,-0.4392762169007777,0.3578083548098497,41,59,Basic cognitive functions,General,General,Basic cognitive functions general,Adolescence,Cross-sectional,2010,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
894,102,Vater et al. (2016),1.643568126995558,4.029751617005822,22,0.4981508330122796,0.24815425243082803,0.6672104354228636,2.6199258185682526,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
895,102,Vater et al. (2016),0.837574071625607,5.023973830354843,22,0.44614529337561987,0.1990456228012179,-0.03685463526266408,1.7120027785138783,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
896,102,Vater et al. (2016),1.3118790674996854,4.462665249318896,22,0.4733723037679442,0.22408133797457086,0.38408640083576084,2.23967173416361,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
897,102,Vater et al. (2016),1.0743341450955357,4.758241917178177,22,0.45843391650014337,0.21016165579766044,0.1758201794636125,1.972848110727459,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
898,102,Vater et al. (2016),2.3957781513886016,3.098191214470284,22,0.5681276037521157,0.32276897414512096,1.2822685094114123,3.509287793365791,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
899,102,Vater et al. (2016),1.261256242680489,4.527292576419214,22,0.46998145251717316,0.2208825657101519,0.34010952234500824,2.18240296301597,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
900,102,Vater et al. (2016),1.2867593537422497,4.494819726481558,22,0.47167608909716885,0.22247833302600037,0.36229120674309334,2.211227500741406,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
901,102,Vater et al. (2016),1.1786437608056564,4.631072210065645,22,0.4646856097758096,0.21593271593271596,0.26787670151103615,2.0894108201002766,11,11,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
902,103,Vaughan & Edwards (2020),0.07475007056534905,37.222057924873425,149,0.16390787115412583,0.026865790226277515,-0.24650345367936916,0.39600359481006725,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
903,103,Vaughan & Edwards (2020),0.04583988421692115,34.81223150082032,140,0.1694860930437435,0.028725535735232482,-0.28634675402922066,0.37802652246306295,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
904,103,Vaughan & Edwards (2020),0.12032963200745911,34.54137359371064,139,0.17014931225000704,0.028950788459150393,-0.21315689199681442,0.45381615601173264,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
905,103,Vaughan & Edwards (2020),0.08119714188354986,34.50380431641867,139,0.17024192011872616,0.028982311365710736,-0.25247089020809815,0.4148651739751979,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
906,103,Vaughan & Edwards (2020),0.03320176717652896,32.24356624400323,129,0.1761077485643198,0.031013939104393682,-0.3119630774079732,0.3783666117610311,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
907,103,Vaughan & Edwards (2020),0.15922177043243085,34.20979926279707,138,0.17097189963728537,0.029231390465581986,-0.17587699522504513,0.49432053608990684,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
908,103,Vaughan & Edwards (2020),0.4081833905216215,36.480756634215425,149,0.16556482764623484,0.02741171215352745,0.08368229122841986,0.7326844898148231,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
909,103,Vaughan & Edwards (2020),0.20487293007645455,34.63863514967589,140,0.16991026385699715,0.028869497763954387,-0.12814506768695746,0.5378909278398666,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
910,103,Vaughan & Edwards (2020),0.617018935738823,33.02210666002024,139,0.17401937802888412,0.030282743929559673,0.27594722219014944,0.9580906492874967,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
911,103,Vaughan & Edwards (2020),1.0198926342167682,30.54239602671872,139,0.18094577539799037,0.032741373634379976,0.6652454312820335,1.374539837151503,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
912,103,Vaughan & Edwards (2020),0.8587781888852055,29.496546635195358,129,0.1841257010682332,0.03390227379386838,0.4978984461632804,1.2196579316071308,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
913,103,Vaughan & Edwards (2020),1.3870892105566817,27.634035316275405,138,0.19022949099938477,0.036187259245885006,1.0142462594005013,1.759932161712862,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
914,103,Vaughan & Edwards (2020),-0.45015008492236486,36.3189515375736,149,0.16593322294411628,0.027533834476621794,-0.775373225731488,-0.12492694411324168,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
915,103,Vaughan & Edwards (2020),-0.22600563624199657,34.59923287481967,140,0.1700069848734683,0.028902374905767678,-0.5592132037142401,0.10720193123024699,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
916,103,Vaughan & Edwards (2020),-0.7059040626273112,32.56225791215809,139,0.17524383316688766,0.030710401063023956,-1.0493756641471568,-0.3624324611074657,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
917,103,Vaughan & Edwards (2020),-0.5221303186011416,33.38917466139467,139,0.17306018275962062,0.029949826856793288,-0.86132204396791745,-0.18293859323436562,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
918,103,Vaughan & Edwards (2020),-0.3274115049145767,31.816660931633795,129,0.17728528919182615,0.031430073763829426,-0.674884286719324,0.020061276890170565,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
919,103,Vaughan & Edwards (2020),-1.00689180032859,30.438859172476775,138,0.18125325492684488,0.03285274242157582,-1.362141652065863,-0.6516419485913171,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
920,103,Vaughan & Edwards (2020),0.1865417376490625,37.08535672937099,149,0.1642096855856421,0.026964820840135437,-0.135303332011442,0.508386807309567,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
921,103,Vaughan & Edwards (2020),0.135450943671405,34.74129017526125,140,0.16965904914734153,0.028784192957580054,-0.19707468230869526,0.46797656965150525,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
922,103,Vaughan & Edwards (2020),0.33884525748993605,34.11140972971461,139,0.1712182942148327,0.02931570427383701,0.0032635673344813543,0.6744269476453908,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
923,103,Vaughan & Edwards (2020),0.6954546136363413,32.554892955542556,139,0.1752636549221169,0.03071734873665887,0.3519441621901361,1.0389650650825466,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
924,103,Vaughan & Edwards (2020),0.6355048494342896,30.68079461109295,129,0.18053719822961947,0.03259367994460091,0.28165844303446713,0.9893512558341122,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
925,103,Vaughan & Edwards (2020),0.9048925357537647,31.115477628992505,138,0.1792717112376383,0.032138346450071166,0.5535264382811292,1.2562586332264,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
926,103,Vaughan & Edwards (2020),0.0706623072720089,37.22485017744181,149,0.16390172363768324,0.02686377501140349,-0.25057916806188746,0.39190378260590525,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
927,103,Vaughan & Edwards (2020),0.202393820257116,34.64300971752955,140,0.16989953575556369,0.02886585224995606,-0.13060315081386392,0.535390791328096,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
928,103,Vaughan & Edwards (2020),0.2678220759443221,34.29472972756879,139,0.1707600635292245,0.02915899929650478,-0.06686149857072943,0.6025056504593737,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
929,103,Vaughan & Edwards (2020),0.40691710474981063,33.82888389473263,139,0.17193178230746828,0.02956053776742266,0.06993700362939204,0.7438972058702292,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
930,103,Vaughan & Edwards (2020),0.22506579667334542,32.04276260015795,129,0.17665869743511398,0.031208295379471142,-0.12117888785523634,0.5713104812019272,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
931,103,Vaughan & Edwards (2020),0.462587468947976,33.41970334429035,138,0.1729811200207436,0.0299224678836309,0.12355070370191812,0.8016242341940338,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
932,103,Vaughan & Edwards (2020),0.3926265601675093,36.53705323544974,149,0.16543722663040153,0.027369475955158835,0.06837555426973163,0.716877566065287,75,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
933,103,Vaughan & Edwards (2020),0.6032436343924917,33.2979591369392,140,0.17329705882864604,0.030031870598659208,0.2635876404616266,0.9428996283233568,65,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
934,103,Vaughan & Edwards (2020),1.0199290842082305,30.59840729106733,139,0.18078008631628315,0.03268143960852278,0.6656066259062734,1.3742515425101876,65,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
935,103,Vaughan & Edwards (2020),0.9209809397528402,31.207890516569815,139,0.17900608451651415,0.032043178293933404,0.5701354610869396,1.271826418418741,64,75,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
936,103,Vaughan & Edwards (2020),0.38197773841828403,31.66370720019892,129,0.17771296776758508,0.03158189891276274,0.033666722008089844,0.7302887548284782,64,65,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
937,103,Vaughan & Edwards (2020),1.3269446451062747,28.09837980640676,138,0.188651108190065,0.035589240621339606,0.9571952674101782,1.6966940228023712,64,74,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
938,104,Vaughan et al. (2021),0.05919925272456336,40.97578728620891,164,0.15621989684298948,0.024404656169634272,-0.24698611875625845,0.3653846242053852,81,83,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
939,104,Vaughan et al. (2021),0.1258522031549016,41.39324344630871,166,0.15543015179629438,0.024158532087419117,-0.1787852964774289,0.4304897027872321,81,85,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
940,104,Vaughan et al. (2021),0.17297621092651952,42.91387779142493,173,0.15265151538995067,0.023302485150848345,-0.1262152614232455,0.47216768327628456,81,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
941,104,Vaughan et al. (2021),0.0682142615274803,41.96941724838751,168,0.1543595594828551,0.023826873603741083,-0.23432491572838382,0.3707534387833444,83,85,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
942,104,Vaughan et al. (2021),0.11651826963671284,43.55991291965876,175,0.15151530296155738,0.022956887031532522,-0.18044626727461455,0.41348280654804026,83,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
943,104,Vaughan et al. (2021),0.04848654357079551,44.167719818593426,177,0.15046916481854783,0.022640969561191313,-0.24642760025737953,0.34340068739897056,85,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
944,104,Vaughan et al. (2021),0.37488066288736854,40.279807894618564,164,0.15756374864669898,0.02482633488760013,0.06606139027071695,0.6836999355040201,81,83,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
945,104,Vaughan et al. (2021),0.9264128483008718,37.426142656466915,166,0.16346036550071025,0.02671929108962579,0.6060364190197263,1.2467892775820173,81,85,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
946,104,Vaughan et al. (2021),1.111877935191475,37.28577090247253,173,0.1637677704763847,0.026819882646805814,0.790899003229339,1.4328568671536108,81,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
947,104,Vaughan et al. (2021),0.5529707567572524,40.43468873659444,168,0.15726169339975052,0.02473124021095714,0.24474350154596108,0.8611980119685436,83,85,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
948,104,Vaughan et al. (2021),0.7401670181819616,40.82179800979146,175,0.1565142683106629,0.024496716184822173,0.4334046892264237,1.0469293471374996,83,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
949,104,Vaughan et al. (2021),0.1880326119567105,43.98502494687314,177,0.1507813330914486,0.022735010408834366,-0.10749337044346613,0.48355859435688714,85,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
950,105,Vaughan & Laborde (2021),0.5044647207747499,46.206255144145196,191,0.14711251293879302,0.021642091463166546,0.21612949373953294,0.7927999478099669,92,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
951,105,Vaughan & Laborde (2021),1.07827972909929,39.00264599536638,179,0.16012272205131117,0.025639286117121456,0.7644449607722027,1.3921144974263773,87,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
952,105,Vaughan & Laborde (2021),1.5461316430693681,35.61991657221248,186,0.16755351807592517,0.028074181419619378,1.2177327821575739,1.8745305039811624,87,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
953,105,Vaughan & Laborde (2021),1.9113125622932066,29.527488436920795,173,0.18402920328708772,0.033866747662480254,1.5506219517469146,2.2720031728394985,81,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
954,105,Vaughan & Laborde (2021),0.8430796682660127,38.49909979392975,168,0.16116647701142695,0.02597463331227481,0.5271991778084133,1.158960158723612,81,87,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
955,105,Vaughan & Laborde (2021),2.340384736191905,26.461393311815836,180,0.19439882964982205,0.03779090496922053,1.9593700314415168,2.7213994409422932,81,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
956,105,Vaughan & Laborde (2021),0.48831318172673277,46.29676842819905,191,0.14696863517222247,0.021599779724385832,0.20025994993217017,0.7763664135212953,92,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
957,105,Vaughan & Laborde (2021),1.0845848974827816,38.9442914905544,179,0.16024264186723214,0.025677704272590023,0.7705150906354565,1.3986547043301067,87,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
958,105,Vaughan & Laborde (2021),1.3680960790610595,37.498118132238915,186,0.16330341377601548,0.02666800495090052,1.0480272695076271,1.6881648886144918,87,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
959,105,Vaughan & Laborde (2021),2.1835666955513773,26.941582759542907,173,0.19265862082585017,0.03711734417851871,1.8059627374215526,2.561170653681202,81,92,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
960,105,Vaughan & Laborde (2021),0.7755428277415202,38.99194633054619,168,0.16014468994597625,0.02564632171789287,0.4616650031320731,1.0894206523509673,81,87,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
961,105,Vaughan & Laborde (2021),2.2145923864342807,27.63516995384079,180,0.1902255857630061,0.03618577347887879,1.8417570894007536,2.5874276834678076,81,99,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
962,105,Vaughan & Laborde (2021),0.03493274702149029,47.67854283121719,191,0.14482332461142708,0.02097379535150678,-0.24891575333825994,0.31878124738124053,92,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
963,105,Vaughan & Laborde (2021),0.05438668908515837,44.69842889878559,179,0.14957322949781707,0.022372150982406653,-0.23877145378190706,0.3475448319522238,87,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
964,105,Vaughan & Laborde (2021),0.0916270184820018,46.25771197069934,186,0.14703066659250602,0.021618016918636664,-0.19654779266222647,0.3798018296262301,87,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
965,105,Vaughan & Laborde (2021),0.11904382593922148,42.99861262166592,173,0.1525010305457714,0.023256564317522307,-0.17985270153573307,0.417940353414176,81,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
966,105,Vaughan & Laborde (2021),0.0729167238720765,41.918351397812096,168,0.15445355295753585,0.02385590002120633,-0.22980667720894365,0.3756401249530966,81,87,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
967,105,Vaughan & Laborde (2021),0.1556500777255906,44.415707067441375,180,0.15004851785336573,0.022514557709991813,-0.13843961320062145,0.44973976865180265,81,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
968,105,Vaughan & Laborde (2021),0.24007652499137822,47.34251531093891,191,0.1453363790461279,0.021122663074239767,-0.044777543582494195,0.5249305935652506,92,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
969,105,Vaughan & Laborde (2021),0.5580613621349214,43.027091610594105,179,0.1524505531152745,0.02324117114515313,0.25926376860577294,0.8568589556640699,87,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
970,105,Vaughan & Laborde (2021),0.7707133316300354,43.093882737034086,186,0.15233236589261795,0.02320514969844243,0.4721473808007266,1.0692792824593442,87,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
971,105,Vaughan & Laborde (2021),1.2879336659947245,35.64836071369549,173,0.16748665852123928,0.028051780782610215,0.959665847402137,1.6162014845873118,81,92,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
972,105,Vaughan & Laborde (2021),0.769812211474877,39.032425347879936,168,0.1600616284761616,0.025619724910440785,0.4560971843547696,1.0835272385949843,81,87,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
973,105,Vaughan & Laborde (2021),1.4482704516599607,35.307588677231784,180,0.16829296840826014,0.028322523215663642,1.118422294728434,1.7781186085914875,81,99,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
974,106,Vaughan et al. (2019),0.9304064742711827,42.26909415316489,188,0.15381140157733575,0.023657947255184438,0.6289416667679775,1.231871281774388,89,99,Decision-making skills,General,General,Decision-making skills general,Adulthood,Cross-sectional,2019,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
975,106,Vaughan et al. (2019),0.583014637557957,44.94722351109391,188,0.14915869162777848,0.022248315288110714,0.2906689739863952,0.8753603011295188,89,99,Decision-making skills,General,General,Decision-making skills general,Adulthood,Cross-sectional,2019,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
976,106,Vaughan et al. (2019),0.15722208910450017,46.7218965934921,188,0.14629846453989936,0.02140324072673219,-0.12951763238721273,0.4439618105962131,89,99,Decision-making skills,General,General,Decision-making skills general,Adulthood,Cross-sectional,2019,Mean and Standard Deviation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
